,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
4707,5137494,3,11,And the Beast From the Sea,2015-08-15,"Will Graham and Jack Crawford are certain that Francis Dolarhyde will strike again with the approaching full moon, but without a solid lead, they remain unable to predict the next family on the Red Dragon's hit list. Certain that Hannibal Lecter can lead the FBI to Dolarhyde, Alana Bloom offers Hannibal a chance at redemption. Meanwhile, Dolarhyde struggles with his feelings about the one good thing that remains in his life-his coworker Reba. ",259063,TV-MA,tt4089748,8.1,334,2015-10-07 12:25:39
4708,5137495,3,12,The Number of the Beast Is 666,2015-08-22,"Will Graham and the FBI enlist the expertise of Dr. Fredrick Chilton in the hopes of luring Francis Dolarhyde into an ambush, using Freddie Lounds as their mouthpiece. As Will's empathy for Dolarhyde begins to affect his fragile psyche, Bedelia Du Maurier warns that the killer Will should be most concerned about at the moment is himself. Meanwhile, Dolarhyde senses that the FBI is closing in and launches a horrifying endgame. ",259063,TV-MA,tt4089752,7.9,390,2015-10-07 12:25:39
4709,5137496,3,13,The Wrath of the Lamb,2015-08-29,"In a desperate bid to slay Francis Dolarhyde, Will Graham engineers a cunning ploy utilizing Hannibal Lecter. Upon learning of his plan, Bedelia Du Maurier voices concerns that Will's actions may not only put his life in peril, but the lives of those around him. As the end draws near, Will remains unflinching in his game with Hannibal — even when it means coming face-to-face with his own darkest fears. ",259063,TV-MA,tt4089754,8.7,306,2015-10-07 12:25:39
4710,5138070,3,7,Paris,2015-04-02,"The appearance of the Viking fleet causes panic among the population of Paris. The Emperor Charles, urged by his daughter Gisla, announces in Court he will remain in the city. The defense of Paris is in the hands of its Commander, Count Odo, who hopes that a heroic victory against the Vikings will gain him Gisla’s hand in marriage. The Vikings establish camp downriver from the city and plan their attack.",260449,TV-MA,tt3685802,7.6,935,2016-08-20 18:37:32
4711,5138071,3,8,To the Gates!,2015-04-09,"The Viking army embarks and Paris goes into lockdown as the army prepares the defense, overseen by Odo. The Vikings are determined to make it through the gates of Paris and will stop at nothing to succeed.",260449,TV-MA,tt3685804,7.6,961,2016-08-21 21:28:04
4712,5138072,3,9,Breaking Point,2015-04-16,"The Vikings go all out for a second assault on Paris. Recognizing the desperate state of affairs for his city, Emperor Charles must make a difficult decision. In Wessex, Judith is compelled to make a difficult decision of her own.",260449,TV-MA,tt3685808,7.5,909,2016-08-21 22:16:12
4713,5138073,3,10,The Dead,2015-04-23,"Season Finale: With one last chance to take Paris, Ragnar, and his Vikings troops take a daring chance. Ragnar asks Bjorn for a favor that could change the course of Viking history.",260449,TV-MA,tt3685810,7.8,831,2016-08-22 22:21:54
4714,5144358,5,13,Forget,2015-03-08,"As Rick and the others continue to acclimate to their new surroundings, they consider a return to normalcy.",153021,TV-MA,tt3853922,7.6,2295,2015-10-07 12:18:20
4715,5144359,5,14,Spend,2015-03-15,"While trying to secure a new home, Rick and his group face challenges, and question the utopia they find themselves in.",153021,TV-MA,tt3853924,7.9,2592,2015-10-07 12:18:20
4716,5144360,5,15,Try,2015-03-22,"When life within the walls begins to mimic life outside, the group realizes that sheltered life may not be possible.",153021,TV-MA,tt3853926,7.8,2295,2015-10-07 12:18:20
4717,5144361,5,16,Conquer,2015-03-29,"Daryl finds trouble while on a run; Rick and the group feel like outsiders in Alexandria, where trouble approaches the gates.",153021,TV-MA,tt3853928,8.3,2187,2015-10-07 12:18:20
4718,5147543,5,15,Adventures in Chinchilla-sitting,2015-03-15,"Bob and Linda head out on the town for a date - but to Linda's dismay, Bob's idea of romance proves ""trivial."" Meanwhile, a wild chinchilla chase ensues after the school pet that Louis was charged with watching escapes out the front door.",194031,TV-14,tt4469004,8.6,229,2016-11-04 20:00:05
4719,5147565,5,16,The Runway Club,2015-03-22,"The kids are sentenced to Saturday detention and will do anything it takes to leave early, so they can attend the Cotton Candy Festival. Meanwhile, Bob and Linda believe they are being scammed by a young girl at the restaurant.",194031,TV-14,tt4483572,9.2,171,2016-11-04 20:00:10
4720,5147778,3,2,Transitory Sacrifices of Crisis,2015-04-25,"Castor pursues the Leda clones for original tissue samples. Helena, who is pregnant and imprisoned, is examined by a mysterious new villain. The Castor boys are also out to play, toying with a frightened young woman, Patty, in a sexy switcheroo that ultimately sets Sarah – and Art – hot on the Castor trail. But it’s not all fun and games for the Castor boys, as Sarah gleans they may have a mysterious defect that puts their lives in peril.",260315,TV-MA,tt4277160,7.4,442,2015-11-24 19:34:28
4721,5148405,2,2,Runaway Devaluation,2015-04-19,"In the wake of Hooli’s bombshell, Richard and the guys struggle to find a backer as they face legal and financial woes. Monica attempts to balance her interest in Pied Piper with her job. A cash-strapped Dinesh tries to put an end to the Kickstarter campaign for his cousin’s new app, Bro. Richard gets a surprising offer.",277165,TV-MA,tt3682600,7.9,530,2015-10-07 12:40:27
4722,5148406,2,3,Bad Money,2015-04-26,"While considering Gavin’s proposal, Richard is approached by Russ Hanneman, an image-conscious billionaire who wants to back Pied Piper, but may not be as “hands-off” as he claims. Gilfoyle and Dinesh play hardball to get what they want; Gavin finds a new strategy in dealing with the enemy.",277165,TV-MA,tt3682606,7.8,642,2015-10-07 12:40:27
4723,5148407,2,4,The Lady,2015-05-03,"Richard butts heads with Erlich over a prospective hire, while Dinesh and Gilfoyle become suspicious that a new employee they recommended is commanding a higher salary. Big Head gets a surprising promotion at Hooli. At a board meeting, Monica and Richard find themselves outvoted; Jared institutes a workplace harassment policy.",277165,TV-MA,tt3682586,7.8,586,2015-10-07 12:40:27
4724,5149888,8,19,The Skywalker Incursion,2015-04-02,"When Leonard and Sheldon are invited to speak at UC Berkeley, they take a detour to try to meet an idol. Also, when Bernadette and Howard battle over the fate of his Doctor Who TARDIS, Raj and Amy offer to settle the dispute with a game of ping pong.",80379,TV-14,tt3862724,7.8,1651,2015-10-07 12:18:20
4725,5152631,7,9,New Business,2015-04-12,Roger gives Don some unwanted advice. Peggy and Stan disagree over an account's personnel. Harry asks for Don's blessing.,80337,TV-14,tt3868862,7.1,539,2015-10-14 16:39:54
4726,5155243,1,1,The Strongest Man,2015-10-04,"Saitama is a guy who’s a hero for fun. After saving a child from certain death, he decided to become a hero and trained hard for three years. Though he’s now so strong he can defeat any opponent with a single punch, lately he feels as if, in exchange for overwhelming power, he’s lost something even more important.",293088,TV-14,tt4569062,7.5,108,2016-01-14 22:11:42
4727,5155402,8,20,The Fortification Implementation,2015-04-09,"When Sheldon and Amy build a blanket fort, they come to major crossroads in their relationship. Also, Wolowitz meets the half-brother he never knew he had, and when Penny is invited to appear on Wil Wheaton’s podcast, she and Leonard have a huge, on-air argument.",80379,TV-14,tt3862726,7.8,1736,2015-10-07 12:18:20
4728,5156826,1,12,Paradox,2015-04-03,"With Cole dying from the effects of time-travel, Railly must find the one person who can save him.",272644,TV-14,tt4189062,7.6,532,2016-09-18 11:24:59
4729,5156827,1,13,Arms of Mine,2015-04-10,"Cole and Railly attempt a final confrontation with their closest enemies, while Jones faces a new threat to all that she's accomplished.",272644,TV-14,tt4189068,7.6,588,2016-09-18 15:07:21
4730,5160003,1,11,Moved to Tampa,2015-04-19,"Phil attempts to alter his ""Alive in Tucson"" signs so no more men will show up, but he ends up marooned on one of his billboards with no one to help.",281622,TV-14,tt4507082,6.9,474,2015-10-07 12:40:16
4731,5160004,1,12,The Tandyman Can,2015-04-26,The cul de sac decides to have a re-election for the President of the United States.,281622,TV-14,tt4507084,7.2,475,2015-10-07 12:40:16
4732,5160005,1,13,Screw the Moon,2015-05-03,Phil and Carol reconcile their differences.,281622,TV-14,tt4530234,7.3,474,2015-10-07 12:40:16
4733,5160950,5,2,A La Carte,2015-04-16,Louie hosts an open mic.,155201,TV-MA,tt3893882,8.3,156,2015-10-07 12:39:00
4734,5160951,5,3,Cop Story,2015-04-23,Louie runs into an old acquaintance.,155201,TV-MA,tt3893884,8.4,208,2015-10-07 12:39:00
4735,5160952,5,4,Bobby's House,2015-04-30,Bobby invites Louie over.,155201,TV-MA,tt3893886,8.2,156,2015-10-07 12:39:00
4736,5161430,6,4,Queer Studies and Advanced Waxing,2015-03-31,"The school board invites the Dean to become a member as long as he promotes his “homosexuality.” Chang auditions for “The Karate Kid,” with Annie’s help, and endures abusive treatment from the director. Abed tries to save baby birds nesting on the Greendale Internet router with the help of Elroy.",94571,TV-PG,tt4242872,7.9,666,2017-07-12 18:25:58
4737,5162267,13,14,JOLO,2015-04-12,"Peter becomes a town hero for accidentally finding a missing boy. Meanwhile, Joe decides to live life to the fullest by quitting his job and taking a road trip to Niagara Falls with Peter, Quagmire and Cleveland.",75978,TV-MA,tt4527562,7.1,239,2015-10-07 12:18:19
4738,5163468,1,1,From the Ashes of Tragedy,2016-02-02,The murders of Nicole Brown Simpson and Ronald Goldman lead the LAPD to the home of O.J. Simpson,289108,TV-MA,tt4277096,8.3,335,2016-05-26 21:15:20
4739,5163922,3,5,The Usurper,2015-03-19,The fleet returns to Kattegat to find tragic circumstances await. Lagertha learns that her Earldom has been usurped and convinces Ragnar to travel to Hederby with her in an effort to reclaim her title. Ragnar causes great surprise when he announces the next raid. The Seer has interesting prophecies for Rollo.,260449,TV-MA,tt3685796,7.6,934,2016-08-19 22:25:14
4740,5166288,13,15,Once Bitten,2015-04-19,"After attending obedience school, Brian becomes much more submissive, and Peter realizes he misses his old, feistier pal. Meanwhile, Chris makes a new friend at school, but feels betrayed when he discovers it was all a ploy to get closer to Meg.",75978,TV-MA,tt4596520,7.5,329,2015-10-07 12:18:19
4741,5166473,12,11,Manhattan Magical Murder Mystery Tour,2015-03-23,"Francine is up for an award for her lonely housewife novel, so the family heads to the Big Apple for the ceremony. Meanwhile, Stan and Hayley hang out with actor Robert Wuhl, and Steve and Roger recreate their Wheels and the Legman personas.",73141,TV-14,tt4474856,6.8,135,2015-10-07 12:18:19
4742,5166474,12,12,The Shrink,2015-03-30,"Stan is horrified when he sees a couple die in a car crash, and he goes to see a shrink. Meanwhile, Roger and Klaus study for a wine tasting.",73141,TV-14,tt4474866,7.1,189,2015-10-07 12:18:19
4743,5167017,3,3,"Formalized, Complex, and Costly",2015-05-02,"Leda and Castor are both on the hunt for original clone DNA. On-the-lam, Mark and Gracie pursue new leads to find the samples that might set them free, while Art and Sarah reunite to track them down. Meanwhile, Cosima and Scott try to learn more about Castor’s biology and Alison’s new money-making venture is going gangbusters. A shocking revelation about the Castor-Leda connection leaves the sisters reeling, just before Sarah witnesses a deadly Prolethean-Castor face-off.",260315,TV-MA,tt4277162,7.6,416,2015-11-25 12:13:23
4744,5168502,6,5,Laws of Robotics and Party Rights,2015-04-07,Jeff squares off against a charming prison inmate Willy who’s attending Greendale via telerobot. Britta enlists Abed to get around Annie’s rules against parties in their apartment.,94571,TV-PG,tt4242876,7.9,637,2017-07-14 13:11:28
4745,5168503,6,6,Basic Email Security,2015-04-14,A malicious hacker threatens to publicize everyone’s personal emails unless Greendale cancels a racist comic’s performance.,94571,TV-PG,tt4242880,7.7,434,2017-07-14 15:20:33
4746,5168504,6,7,Advanced Safety Features,2015-04-21,A former boyfriend lures Britta into joining Honda’s guerilla marketing campaign. Jeff looks to get Elroy to like him.,94571,TV-PG,tt4242884,7.8,463,2017-07-14 16:46:09
4747,5168505,6,9,Grifting 101,2015-05-05,"When a clever clever con man, Professor DeSalvo, uses his class to cheat the study group, they enlist Jeff to get revenge. The situation goes awry as Britta and Dean Pelton get involved in Jeff and Professor DeSalvo’s scamming competition.",94571,TV-PG,tt4242886,7.6,405,2017-07-15 08:33:53
4748,5168971,2,1,SETI,2015-05-31,"Cameron and Donna's gaming company, Mutiny, reaches a critical stage; Joe and Gordon are reunited.",271910,TV-14,tt3972584,8.6,416,2016-10-13 17:42:29
4749,5169023,2,2,New Coke,2015-06-07,Joe begins a new job after meeting Sara's father. Gordon grapples with his newfound freedom. Donna is jolted by Cameron's surprising hire at Mutiny.,271910,TV-14,tt4364332,8.6,416,2016-10-14 21:53:46
4750,5169024,2,3,The Way In,2015-06-14,"The Clarks receive a surprising invitation as Bosworth tries to reconnect with his former life. Meanwhile, a problem from within Mutiny threatens its survival.
",271910,TV-14,tt4364336,8.3,390,2016-10-15 19:54:26
4751,5169028,2,4,Play with Friends,2015-06-21,Joe and Gordon work together to bring about Joe's vision. There is tension between Cameron and Donna.,271910,TV-14,tt4422412,8.4,364,2016-10-15 21:32:20
4752,5169852,13,16,Roasted Guy,2015-04-26,"Peter befriends a group of mean girls after his feelings are hurt when his so-called friends decide to “roast” him. Lois, all too familiar with the gossipy nature of women, tells Peter they are probably talking about him behind his back, and Peter soon discovers that Lois may be right.",75978,TV-MA,tt4596522,6.6,329,2015-10-07 12:18:19
4753,5169863,8,21,The Communication Deterioration,2015-04-16,"When Raj is asked to create a message in case a NASA mission discovers alien life, the guys fight over what he should do. Also, Penny is torn between auditioning for a movie or keeping her successful pharmaceutical sales job.",80379,TV-14,tt3862728,7.7,1651,2015-10-07 12:18:20
4754,5170198,5,17,Itty Bitty Ditty Committee,2015-04-26,"Gene starts a band with Tina, Louise, Rudy, Peter and Daryl, only to be kicked out and left on his own. After declaring that he will never play his Casio again, Tina and Louise join forces to help Gene rediscover his love of music. Meanwhile, Linda deals with a horrible armpit rash that has everyone disgusted!",194031,TV-14,tt4570998,8.3,171,2016-11-05 12:18:01
4755,5170352,2,20,AC/DC,2015-04-26,"After Jake injures himself on a case, Terry forces him take time off and rest -- something Jake doesn’t know how to do. Across town, Holt and Rosa try to avoid intimate conversation during a double-date with their significant others.",269586,TV-14,tt4526676,7.9,463,2016-12-31 19:28:09
4756,5173339,7,11,Time & Life,2015-04-26,"Don comes up with a big idea, Roger asks Joan to help him fix a clerical error and Peggy has difficulties casting for a commercial.",80337,TV-14,tt3707054,7.5,540,2015-10-15 14:26:15
4757,5173342,7,12,Lost Horizon,2015-05-03,"Don receives a reward for his work. Joan butts heads with her co-worker on an account. Faced with a big decision, Roger dodges.",80337,TV-14,tt3908436,7.4,540,2015-10-15 14:26:26
4758,5173343,7,13,The Milk and Honey Route,2015-05-10,"Don has trouble sleeping. Pete is blindsided by a difficult friend. Facing a new challenge, Henry arranges a family reunion.",80337,TV-14,tt3783560,7.4,539,2015-10-15 14:26:46
4759,5173344,7,14,Person to Person,2015-05-17,"The stories of Don Draper, his family and his co-workers at Sterling Cooper & Partners conclude.",80337,TV-14,tt3756834,7.5,512,2015-10-15 21:06:39
4760,5173430,8,22,The Graduation Transmission,2015-04-23,"Wolowitz questions his engineering abilities when he and Sheldon can’t get a toy drone to fly. Meanwhile, a cancelled flight nearly prevents Leonard from giving the commencement address at his former high school, and Raj pits his parents against each other when his father cuts him off financially.",80379,TV-14,tt3862732,7.9,1567,2015-10-07 12:18:20
4761,5173431,8,23,The Maternal Combustion,2015-04-30,"Personalities collide when Sheldon and Leonard’s mothers finally meet. Meanwhile, Howard finally decides to “man up” and do his fair share of the housework – but not without a little help from his friends.",80379,TV-14,tt3862734,7.9,1567,2015-10-07 12:18:20
4762,5173432,8,24,The Commitment Determination,2015-05-07,Sheldon pushes Leonard and Penny to choose a date for their wedding and deals with dramatic changes in his own relationship with Amy.,80379,TV-14,tt3862738,7.7,1679,2015-10-07 12:18:20
4763,5175993,3,11,Cops and Bottoms,2015-03-31,Steve becomes a cop and upsets a biker gang; Woody's hemorrhoid becomes a religious icon.,259569,TV-MA,tt4572928,8.0,58,2016-07-09 10:43:51
4764,5177435,3,12,Campin' Ain't Easy,2015-04-07,Woody transforms the park into a Native American style summer camp.,259569,TV-MA,tt4576022,7.0,29,2016-07-09 18:45:25
4765,5177436,3,13,Global Warning,2015-04-14,"Woody tries to create the biggest carbon footprint ever while Ethel counteracts his behavior by becoming Amish with Connie. Meanwhile, Steve develops psychic powers and Denzel tries to help Malloy overcome his fear of cows.",259569,TV-MA,tt4576024,7.0,29,2016-07-09 18:45:35
4766,5177910,6,8,Intro to Recycled Cinema,2015-04-28,"Chang leaves Greendale to pursue fame in Hollywood. Abed agrees to complete his unfinished film with the support of Frankie, her movie producer friend Maury and Jeff.",94571,TV-PG,tt4242890,7.4,492,2017-07-14 18:01:32
4767,5177911,6,10,Basic RV Repair and Palmistry,2015-05-12,"During a road trip to unload one of Greendale’s useless artifacts, Abed turns a situation into a flashback-filled feature film.",94571,TV-PG,tt4242892,7.8,550,2017-07-15 10:50:19
4768,5177912,6,11,Modern Espionage,2015-05-19,Jeff is drawn into a secret game of paintball happening on campus and Frankie threatens to expel anyone who plays.,94571,TV-PG,tt4242896,8.4,434,2017-07-15 17:16:33
4769,5177913,6,12,Wedding Videography,2015-05-26,A surprise marriage proposal in Jeff’s law class reveals an unexpected connection between the bride and groom.,94571,TV-PG,tt4242898,7.1,434,2017-07-15 17:19:17
4770,5177914,6,13,Emotional Consequences of Broadcast Television,2015-06-02,"As their sixth year at Greendale draws to a close, Abed asks everyone to imagine pitching a TV show about what they would do in season seven.",94571,TV-PG,tt3898640,7.5,405,2017-07-16 14:40:36
4771,5180466,2,21,Det. Dave Majors,2015-05-03,"Jake is excited to work a case with the best detective in the NYPD, Detective Majors, until Majors shares his intentions to ask Amy out on a date. Meanwhile, Charles and Gina try to convince Terry to stay at the Nine-Nine when he considers accepting an offer to work at a private security firm.",269586,TV-14,tt4526686,8.3,434,2016-12-31 19:53:42
4772,5180623,5,18,"Eat, Spray, Linda",2015-05-03,"It's Linda's birthday and Bob needs more time to plan her birthday surprise. But when he sends her out of the house as a distraction, she goes missing! Mayhem ensues as the Belchers must work together to find Linda.",194031,TV-14,tt4576552,9.4,142,2016-11-05 12:18:05
4773,5180799,13,17,Fighting Irish,2015-05-03,"Peter claims he would beat Liam Neeson (guest voice Liam Neeson) in a fight, but when he is put to the test, he learns that winning is tougher than it seems. Meanwhile, Stewie becomes jealous when Lois decides to be a class mom and starts paying more attention to the other kids over him.",75978,TV-MA,tt4596524,7.1,298,2015-10-07 12:18:19
4774,5186434,5,1,Denial,2015-06-24,"Pearson Specter Litt has scored a hard-fought victory, but the fight has left the firm shaken. Although she avoided jail time, Donna has left Harvey after more than a decade of working together. She is now working for his long-time rival Louis. And while Jessica readjusts to being single, Mike and Rachel are giddy after his marriage proposal",247808,TV-14,tt4503862,7.5,545,2015-10-07 12:18:20
4775,5188973,2,1,The Western Book of the Dead,2015-06-21,The disappearance of a city manager disrupts a lucrative land scheme and ignites an investigation involving three police officers and a career criminal who is moving into legitimate business.,270633,TV-MA,tt3792838,7.5,1229,2015-10-07 12:18:20
4776,5190405,5,19,Housetrap,2015-05-10,"In true Belcher fashion, the family gets stuck in a terrible storm while vacationing at a beach house in Craggy Neck. The storm is the least of their worries, however, when they are forced to take shelter with the mysterious owner of the home.",194031,TV-14,tt4622310,7.8,143,2016-11-05 12:18:08
4777,5190406,2,22,The Chopper,2015-05-10,"Holt is wary when Wuntch lets Jake work his dream case, worried that she is setting him up to fail. Back at the precinct, Amy, Rosa and Gina help Terry host a field trip for a local magnet school.",269586,TV-14,tt4526688,8.2,521,2017-01-01 12:50:21
4778,5195798,2,5,Server Space,2015-05-10,"Gavin’s interference causes Pied Piper to struggle with securing their expansion, while a nosy neighbor puts the guys at risk. Gilfoyle takes on the task of building servers, and an overstressed Richard reluctantly takes in Jared as a roommate. Big Head’s management skills are questioned, and Nucleus’ debut zeroes in on a big event.",277165,TV-MA,tt3682590,7.8,530,2015-10-07 12:40:27
4779,5195799,2,6,Homicide,2015-05-17,"When Monica encourages the guys to pounce on a livestream opportunity, Erlich reconnects with his old mentee, Double-A, an energy drink billionaire, but Richard finds out their friendship isn’t quite what Erlich thinks. After learning that the livestream might hit a snag, Gilfoyle and Dinesh brainstorm their options. Jared encourages a friendship between Carla and Monica.",277165,TV-MA,tt3682592,8.0,642,2015-10-07 12:40:27
4780,5195800,2,7,Adult Content,2015-05-24,"With the Pied Piper team fielding job offers and Russ distracted by financial news, Richard faces the prospect of either merging with a nemesis or folding. Gavin attempts to turn Nucleus’ failure into a success. Dinesh tries his hand at wooing a woman online. After Gilfoyle suggests a risky move, Richard reaches out to an unconventional client.",277165,TV-MA,tt3682588,8.1,474,2015-10-07 12:40:27
4781,5195801,2,8,White Hat/Black Hat,2015-05-31,"When Richard takes pity on a competitor, he accidentally sparks a feud that finds him paranoid about security. Jared exaggerates Pied Piper’s size to get results. Facing pressure from board members, Gavin looks to place responsibility elsewhere.",277165,TV-MA,tt3682604,7.6,530,2015-10-07 12:40:27
4782,5196851,2,9,Binding Arbitration,2015-06-07,"When Pied Piper and Hooli enter binding arbitration, Erlich demands to be put on the stand. Big Head finds himself propped up. Richard worries Hooli’s claim could have legs.",277165,TV-MA,tt4185454,8.0,502,2015-10-07 12:40:27
4783,5196852,2,10,Two Days of the Condor,2015-06-14,"As the guys await the verdict on Pied Piper’s fate, an unexpected real-life drama draws a spike in traffic to their livestream and leaves them fighting to hold things together – literally. While Erlich considers his future, Richard scrambles to save Pied Piper’s.",277165,TV-MA,tt4185460,8.2,502,2015-10-07 12:40:27
4784,5199337,2,23,Johnny and Dora,2015-05-17,"Jake and Amy go undercover to catch Brooklyn’s most notorious identity thief, and the case brings them closer together – very close. Meanwhile, the entire precinct is caught off-guard when one of their own says goodbye to the Nine-Nine.",269586,TV-14,tt4584946,8.4,492,2017-01-01 12:52:07
4785,5199338,5,20,Hawk & Chick,2015-05-17,"Bob and Louise are thrilled when they meet Shinji ""Koji"" Kojima aka Rising Hawk, the star of their favorite martial arts movies, and are quick to offer help upon learning about his family troubles.",194031,TV-14,tt4622318,8.8,142,2016-11-05 18:57:33
4786,5199341,5,21,The Oeder Games,2015-05-17,"With the threat of a rent increase on Ocean Avenue, Bob and the other tenants rebel! After approaching Mr. Fischoeder, the tenants find out that they will have to compete in order to convince him to keep their rents reasonable.",194031,TV-14,tt4622328,9.6,142,2016-11-05 18:57:37
4787,5199346,13,18,Take My Wife,2015-05-17,"Lois books a fun couple’s vacation in the Bahamas. But, much to Peter’s surprise, it turns out to be a marriage counseling program instead. Meanwhile, Carter watches the kids at home and becomes frustrated that they’re too into their electronics to play games the old-fashioned way. So he tries to fix it himself.",75978,TV-MA,tt4660482,7.4,328,2015-10-07 12:18:19
4788,5201059,3,4,Newer Elements of Our Defense,2015-05-09,"Mark is taken down in a Prolethean shoot-out and Sarah must step in to help. But as Sarah gathers intel that puts her on the trail of the original Castor DNA, a familiar foe is not far behind. While Helena continues to toil in a faraway military compound, it is ultimately Sarah’s fate that will hang in the balance as she tries to save her sister. Meanwhile, Gracie is cast out from the Prolethean fold, and Alison and Donnie come face-to-face with unhappy drug lord, Jason Kellerman.",260315,TV-MA,tt4226074,7.6,363,2015-11-26 20:25:02
4789,5201060,3,5,Scarred by Many Past Frustrations,2015-05-16,"Helena and her seestra are reunited at the Castor camp when Sarah is captured. As Sarah suffers testing, Paul appears to chide her; but his allegiances are beginning to strain. While the Leda family worries about Sarah’s absence, Gracie ‘breaks Amish’ under the care of Mrs. S and an unwilling Felix. Cosima falls hard for an internet date, Shay.",260315,TV-MA,tt4277164,7.6,363,2015-11-26 20:25:07
4790,5201061,3,6,Certain Agony of the Battlefield,2015-05-23,"Paul digs and finds the ugly truth behind the Castor Boys’ logbooks of names, pushing him into action. Meanwhile, Felix is desperate for info on Sarah’s whereabouts, and presses the still-ailing Rachel for any shred of a lead. In order for Donnie and Alison to take their money-making endeavor to the “next level” she must introduce Jason Kellerman to her unique business plan.",260315,TV-MA,tt4277166,7.6,364,2015-11-26 20:25:12
4791,5202262,5,5,Untitled,2015-05-07,Jane visits the doctor.,155201,TV-MA,tt3893890,8.0,182,2015-10-07 12:39:00
4792,5202263,5,6,Sleepover,2015-05-14,Jane has some friends over.,155201,TV-MA,tt3893894,8.6,208,2015-10-07 12:39:00
4793,5203027,5,7,The Road (1),2015-05-21,Louie goes on the road.,155201,TV-MA,tt3886620,8.1,208,2015-10-07 12:39:00
4794,5203028,5,8,The Road (2),2015-05-28,Louie continues his work on the road.,155201,TV-MA,tt4368394,8.3,156,2015-10-07 12:39:00
4795,5205261,2,8,Memento Mori,2015-06-21,The Creature unleashes his rage on Frankenstein over Lily. Inspector Rusk discovers Sir Malcolm’s connection to Ethan Chandler. Malcolm goes to confront Evelyn but quickly finds himself assaulted by another one of her deadly enchantments.,265766,TV-MA,tt3780322,8.1,450,2016-02-14 19:51:23
4796,5205262,2,9,And Hell Itself My Only Foe,2015-06-28,"Back in London, Vanessa and Ethan learn that Sir Malcolm is in danger. Desperate to save him, Vanessa goes alone to battle Evelyn. Ethan heads out to Evelyn’s mansion with Frankenstein, Sembene  and Lyle. Lily reveals her true self to Dorian.",265766,TV-MA,tt3780326,8.4,363,2016-02-17 19:15:37
4797,5205264,2,10,And They Were Enemies,2015-07-05,Vanessa has to use all of her strength to try and defeat the demon.,265766,TV-MA,tt3781008,8.2,388,2016-02-17 20:32:57
4798,5209419,2,5,Extract and Defend,2015-06-28,"Cameron and Joe clash, leaving Cameron in a tailspin. Gordon attempts to deal with some difficult news.",271910,TV-14,tt4437720,8.6,364,2016-10-16 22:00:16
4799,5209420,2,6,10Broad36,2015-07-05,"Gordon is back in California, hoping to reconnect with his brother. Joe uses the leverage that he has.",271910,TV-14,tt4508160,8.3,364,2016-10-17 20:28:56
4800,5209421,2,7,Working for the Clampdown,2015-07-12,"Gordon and Donna harbor secrets from one another as Gordon launches a new venture. Meanwhile, at Mutiny, an acquisition puts Cameron's principles to the test.
",271910,TV-14,tt4537868,8.1,312,2016-10-18 20:58:04
4801,5209422,2,8,Limbo,2015-07-19,"Cameron and Tom try to come to terms at Mutiny's user picnic. Meanwhile, Gordon searches for answers, as Joe and Sara say goodbye to Dallas.",271910,TV-14,tt4568616,8.1,338,2016-10-20 21:31:39
4802,5209423,2,9,Kali,2015-07-26,"Left reeling by the launch of a rival, Mutiny takes measures to ensure its survival. Meanwhile, Gordon pays a price in an attempt to quell his paranoia.
",271910,TV-14,tt4569076,8.2,338,2016-10-23 19:54:30
4803,5209424,2,10,Heaven Is a Place,2015-08-02,"When the Clark family descends into crisis, Gordon helps Joe. Cameron envisions a new future for Mutiny.",271910,TV-14,tt4436098,8.2,338,2016-10-24 20:20:10
4804,5209789,3,7,Community of Dreadful Fear and Hate,2015-05-30,"Alison must secure a store front in order to take her and Donnie’s business to the “next level”. But things don’t go according to plan when her mother, Connie, proves to be a major hindrance. Cosima is facing familiar health issues and calls upon beleaguered Alison for a favor. But with Alison working to save an imperiled Donnie from the merciless hands of a drug lord, it’s Cosima who ends up doing a favor. An unassuming Scott gets closer to the greatest discovery of all, when he sits down with beleaguered clone Rachel.",260315,TV-MA,tt4277168,7.6,364,2015-11-26 20:25:17
4805,5209790,3,8,"Ruthless in Purpose, and Insidious in Method",2015-06-06,"When Rachel makes a promise to Sarah, it comes with a hefty price. Meanwhile, Helena and Gracie work with the Hendrixes, and Donnie takes Kellerman to task. Over at Castor, Coady and Benchman scheme to track down the Castor Original, and Rudy descends on DYAD for a much needed asset.",260315,TV-MA,tt4277172,7.6,363,2015-11-26 20:25:22
4806,5209791,3,9,Insolvent Phantom of Tomorrow,2015-06-13,"Sarah, Felix and Mrs. S take a trip with the hopes of tracking down the Castor Original. But they are not alone. Back home, Donnie tries to save the family business when Pouchy defects, but it is Helena who manages to secure a “full refund.” Meanwhile, Cosima becomes suspicious of Shay, and Delphine takes the matter into her own hands. But nothing will ever be the same again when Leda finally finds what they’ve been looking for.",260315,TV-MA,tt4277174,8.0,390,2015-11-26 20:25:24
4807,5209792,3,10,History Yet to Be Written,2015-06-20,"As Clone Club races towards the truth, Castor and Topside force Sarah to make uneasy alliances. Meanwhile, Kendall may be the key to stop Castor; the sisters appear to be thwarting their most dangerous foe.",260315,TV-MA,tt4277176,8.1,390,2015-11-26 20:25:28
